Order ID,Order Date,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Profit
CA-2016-105513,20-06-2015,Customer_113,West,Illinois,Los Angeles,Furniture,Bookcases,952.92,4,-57.67
CA-2017-105514,02-07-2017,Customer_374,Central,Texas,Houston,Office Supplies,Paper,106.85,5,290.44
CA-2018-105515,22-04-2016,Customer_41,East,Texas,Miami,Furniture,Chairs,782.86,3,5.89
CA-2015-105516,03-02-2019,Customer_474,West,California,New York City,Technology,Accessories,410.17,6,189.66
CA-2016-105517,04-09-2018,Customer_369,South,Florida,Chicago,Technology,Accessories,582.64,1,16.46
CA-2017-105518,06-10-2017,Customer_319,South,Illinois,Los Angeles,Furniture,Chairs,107.0,2,45.11
CA-2018-105519,30-09-2018,Customer_23,South,Texas,New York City,Office Supplies,Binders,619.35,9,205.45
CA-2015-105520,10-12-2018,Customer_208,South,Illinois,New York City,Office Supplies,Paper,820.36,9,239.62
CA-2016-105521,04-08-2017,Customer_274,South,Florida,Houston,Technology,Accessories,464.42,9,152.97
CA-2017-105522,02-04-2015,Customer_499,West,New York,Chicago,Office Supplies,Paper,508.57,7,239.27
CA-2018-105523,31-05-2018,Customer_67,South,California,Chicago,Furniture,Bookcases,844.93,10,-35.15
CA-2015-105524,27-06-2016,Customer_139,South,New York,New York City,Furniture,Chairs,570.39,5,108.0
CA-2016-105525,22-01-2017,Customer_303,Central,Illinois,Houston,Office Supplies,Binders,801.23,1,43.47
CA-2017-105526,20-04-2017,Customer_139,Central,New York,Houston,Technology,Accessories,413.03,4,121.19
CA-2018-105527,15-05-2017,Customer_91,East,Florida,Houston,Technology,Copiers,985.2,10,164.94
CA-2015-105528,23-11-2018,Customer_461,East,California,Houston,Office Supplies,Binders,620.86,10,85.78
CA-2016-105529,16-01-2017,Customer_150,West,New York,Los Angeles,Technology,Copiers,323.9,2,166.38
CA-2017-105530,27-09-2015,Customer_117,West,Texas,New York City,Furniture,Chairs,462.23,4,162.48
CA-2018-105531,29-08-2015,Customer_193,South,Illinois,New York City,Office Supplies,Storage,725.25,7,-52.23
CA-2015-105532,06-01-2016,Customer_459,South,Texas,New York City,Office Supplies,Paper,748.1,5,232.01
CA-2016-105533,01-10-2017,Customer_111,East,Florida,New York City,Technology,Phones,594.54,7,134.12
CA-2017-105534,02-09-2015,Customer_65,East,New York,New York City,Furniture,Chairs,761.78,10,235.43
CA-2018-105535,13-09-2015,Customer_244,South,Texas,New York City,Technology,Copiers,938.58,10,285.15
CA-2015-105536,06-06-2015,Customer_48,East,Florida,Houston,Office Supplies,Binders,71.68,7,161.5
CA-2016-105537,31-10-2018,Customer_499,Central,California,Houston,Office Supplies,Paper,917.46,7,20.48
CA-2017-105538,04-05-2016,Customer_483,East,California,Chicago,Office Supplies,Paper,238.02,8,-14.63
CA-2018-105539,13-07-2017,Customer_213,Central,Florida,Los Angeles,Office Supplies,Paper,422.0,2,225.19
CA-2015-105540,26-08-2015,Customer_25,West,Florida,New York City,Office Supplies,Storage,879.63,3,-58.04
CA-2016-105541,02-11-2017,Customer_407,West,Florida,New York City,Office Supplies,Storage,571.04,4,-56.44
CA-2017-105542,01-02-2016,Customer_67,East,New York,Chicago,Furniture,Bookcases,812.89,5,-82.94
CA-2018-105543,01-02-2017,Customer_80,East,California,Miami,Office Supplies,Binders,23.27,7,-30.14
CA-2015-105544,05-07-2018,Customer_257,Central,Texas,Houston,Technology,Copiers,44.37,2,-41.26
CA-2016-105545,02-02-2017,Customer_359,Central,Illinois,New York City,Furniture,Tables,299.45,2,-75.56
CA-2017-105546,15-04-2018,Customer_323,West,California,Houston,Office Supplies,Binders,571.0,2,-28.74
CA-2018-105547,20-04-2015,Customer_443,Central,Texas,Houston,Furniture,Bookcases,753.3,3,155.67
CA-2015-105548,12-06-2016,Customer_6,East,Illinois,Chicago,Office Supplies,Storage,896.4,1,13.88
CA-2016-105549,24-05-2015,Customer_117,West,Illinois,Houston,Technology,Copiers,86.06,2,286.47
CA-2017-105550,29-05-2016,Customer_224,South,Florida,Houston,Furniture,Chairs,196.17,8,237.62
CA-2018-105551,28-09-2017,Customer_211,East,Texas,Los Angeles,Technology,Accessories,754.11,4,71.38
CA-2015-105552,22-05-2016,Customer_397,East,Texas,Miami,Office Supplies,Paper,22.48,5,278.54
CA-2016-105553,01-09-2015,Customer_281,South,California,New York City,Technology,Phones,904.22,3,272.93
CA-2017-105554,03-06-2016,Customer_261,South,New York,Chicago,Furniture,Bookcases,779.65,10,190.3
CA-2018-105555,13-08-2018,Customer_465,East,Florida,New York City,Technology,Copiers,576.69,3,232.01
CA-2015-105556,04-11-2015,Customer_285,Central,Texas,Los Angeles,Furniture,Bookcases,200.18,1,115.92
CA-2016-105557,16-10-2016,Customer_387,Central,New York,Chicago,Technology,Accessories,611.62,3,-55.45
CA-2017-105558,09-03-2018,Customer_261,Central,New York,New York City,Furniture,Bookcases,943.64,1,197.54
CA-2018-105559,24-02-2016,Customer_238,West,Texas,New York City,Office Supplies,Binders,953.45,6,115.22
CA-2015-105560,07-08-2016,Customer_211,South,Florida,New York City,Technology,Phones,288.89,6,77.22
CA-2016-105561,16-01-2017,Customer_497,West,California,Miami,Office Supplies,Paper,730.02,3,259.26
CA-2017-105562,06-08-2015,Customer_253,Central,New York,Chicago,Technology,Accessories,494.71,1,-77.65
CA-2018-105563,28-04-2018,Customer_209,West,Florida,Houston,Technology,Phones,30.3,3,-49.83
CA-2015-105564,04-03-2015,Customer_27,South,Florida,New York City,Technology,Copiers,696.37,1,73.59
CA-2016-105565,07-05-2018,Customer_199,Central,Texas,Houston,Office Supplies,Storage,354.61,4,268.68
CA-2017-105566,01-08-2017,Customer_397,West,California,Miami,Office Supplies,Paper,267.31,6,-60.89
CA-2018-105567,05-09-2016,Customer_291,West,Florida,Los Angeles,Technology,Copiers,369.28,8,148.01
CA-2015-105568,28-11-2017,Customer_265,Central,Florida,Chicago,Office Supplies,Paper,750.61,8,21.99
CA-2016-105569,03-04-2016,Customer_59,West,Illinois,Chicago,Office Supplies,Storage,681.37,1,52.93
CA-2017-105570,18-07-2018,Customer_486,East,Illinois,Chicago,Technology,Copiers,272.53,2,192.57
CA-2018-105571,18-12-2017,Customer_284,East,Florida,Los Angeles,Furniture,Bookcases,681.4,2,280.6
CA-2015-105572,17-11-2016,Customer_167,Central,Florida,Miami,Office Supplies,Storage,462.44,6,-0.04
CA-2016-105573,11-07-2015,Customer_328,East,Illinois,Houston,Furniture,Tables,145.24,8,12.2
CA-2017-105574,17-06-2016,Customer_191,East,New York,Miami,Furniture,Tables,351.13,2,-22.81
CA-2018-105575,10-05-2017,Customer_230,West,California,New York City,Office Supplies,Storage,636.54,1,220.9
CA-2015-105576,29-11-2017,Customer_475,Central,Illinois,New York City,Office Supplies,Paper,380.05,4,-77.55
CA-2016-105577,26-10-2016,Customer_140,South,Texas,Los Angeles,Office Supplies,Storage,687.48,9,191.93
CA-2017-105578,29-11-2016,Customer_421,South,Illinois,Los Angeles,Office Supplies,Paper,134.12,2,4.07
CA-2018-105579,16-10-2018,Customer_76,East,Illinois,Houston,Technology,Phones,222.98,6,127.22
CA-2015-105580,26-03-2016,Customer_270,West,New York,Houston,Technology,Copiers,784.85,10,-35.1
CA-2016-105581,06-07-2017,Customer_256,South,Texas,Los Angeles,Technology,Copiers,391.62,1,110.93
CA-2017-105582,04-08-2016,Customer_304,Central,Texas,Miami,Furniture,Tables,571.24,7,94.73
CA-2018-105583,16-03-2017,Customer_228,Central,New York,Houston,Technology,Copiers,195.18,3,17.49
CA-2015-105584,06-07-2015,Customer_195,Central,Illinois,Miami,Office Supplies,Paper,227.32,1,7.06
CA-2016-105585,03-07-2018,Customer_259,West,Texas,Los Angeles,Technology,Accessories,11.42,2,32.81
CA-2017-105586,27-09-2017,Customer_276,West,California,New York City,Office Supplies,Binders,150.26,2,152.22
CA-2018-105587,06-05-2016,Customer_397,West,Texas,Chicago,Furniture,Tables,858.18,2,204.76
CA-2015-105588,28-12-2016,Customer_158,East,Florida,Chicago,Furniture,Chairs,817.43,4,189.36
CA-2016-105589,22-08-2015,Customer_381,Central,New York,Chicago,Technology,Accessories,763.59,6,246.75
CA-2017-105590,19-06-2017,Customer_224,South,Texas,Miami,Technology,Accessories,38.74,1,54.05
CA-2018-105591,19-12-2018,Customer_384,East,New York,Chicago,Office Supplies,Paper,709.81,8,178.4
CA-2015-105592,29-08-2016,Customer_134,East,Florida,Houston,Furniture,Chairs,655.76,5,126.28
CA-2016-105593,22-09-2018,Customer_305,Central,California,Chicago,Furniture,Tables,922.53,6,-7.96
CA-2017-105594,21-01-2016,Customer_474,South,New York,Chicago,Furniture,Bookcases,587.37,5,11.99
CA-2018-105595,17-09-2018,Customer_3,Central,Florida,Miami,Office Supplies,Binders,137.83,5,-27.96
CA-2015-105596,26-02-2017,Customer_52,Central,Illinois,New York City,Technology,Phones,361.21,7,240.28
CA-2016-105597,10-03-2018,Customer_398,West,New York,Los Angeles,Furniture,Bookcases,906.37,8,154.14
CA-2017-105598,25-01-2016,Customer_382,East,Texas,Miami,Furniture,Tables,647.94,7,-25.3
CA-2018-105599,10-03-2017,Customer_345,South,New York,Miami,Technology,Phones,207.69,3,282.47
CA-2015-105600,20-11-2018,Customer_396,West,California,New York City,Furniture,Bookcases,505.52,4,267.5
CA-2016-105601,23-01-2015,Customer_371,East,Florida,Los Angeles,Office Supplies,Binders,528.21,1,-45.79
CA-2017-105602,03-08-2015,Customer_190,East,Texas,New York City,Furniture,Chairs,855.12,7,176.38
CA-2018-105603,23-06-2015,Customer_486,West,Texas,New York City,Furniture,Chairs,654.31,7,233.38
CA-2015-105604,29-01-2018,Customer_185,South,Texas,Miami,Technology,Phones,812.49,2,143.32
CA-2016-105605,20-11-2018,Customer_350,Central,Texas,Houston,Furniture,Chairs,426.64,1,14.74
CA-2017-105606,20-10-2015,Customer_152,South,California,Chicago,Technology,Accessories,53.51,10,92.95
CA-2018-105607,13-10-2018,Customer_172,Central,Illinois,Houston,Office Supplies,Paper,387.03,1,-12.09
CA-2015-105608,13-12-2017,Customer_43,East,New York,New York City,Office Supplies,Storage,198.82,10,150.74
CA-2016-105609,22-03-2016,Customer_1,South,Texas,Los Angeles,Technology,Phones,259.12,9,62.29
CA-2017-105610,14-03-2016,Customer_227,West,Illinois,Miami,Furniture,Bookcases,882.13,8,136.35
CA-2018-105611,22-06-2016,Customer_226,Central,Texas,Houston,Furniture,Bookcases,324.93,5,77.73
CA-2015-105612,16-02-2018,Customer_329,East,California,Chicago,Technology,Copiers,226.71,9,-28.52
CA-2016-105613,18-03-2015,Customer_337,South,Texas,Chicago,Furniture,Chairs,271.35,3,76.14
CA-2017-105614,09-08-2018,Customer_94,West,California,Houston,Furniture,Bookcases,257.15,1,-45.59
CA-2018-105615,02-06-2018,Customer_35,Central,California,Los Angeles,Office Supplies,Binders,309.25,3,289.57
CA-2015-105616,23-01-2016,Customer_410,Central,California,New York City,Technology,Phones,556.78,3,157.04
CA-2016-105617,18-02-2017,Customer_64,East,Illinois,New York City,Furniture,Bookcases,973.14,9,213.32
CA-2017-105618,03-11-2017,Customer_407,West,Texas,Miami,Technology,Accessories,906.29,9,32.71
CA-2018-105619,14-11-2015,Customer_5,East,California,Miami,Technology,Phones,789.65,4,290.93
CA-2015-105620,17-05-2016,Customer_289,South,California,Chicago,Furniture,Chairs,688.82,5,237.14
CA-2016-105621,11-11-2017,Customer_320,Central,Florida,Chicago,Office Supplies,Storage,109.17,5,243.54
CA-2017-105622,06-11-2016,Customer_236,West,California,Miami,Furniture,Bookcases,66.39,1,-2.84
CA-2018-105623,20-06-2017,Customer_416,Central,Illinois,Miami,Technology,Accessories,251.68,2,265.44
CA-2015-105624,28-07-2015,Customer_66,Central,California,Los Angeles,Technology,Copiers,848.38,10,0.69
CA-2016-105625,15-04-2015,Customer_100,Central,California,Miami,Technology,Copiers,46.03,1,-78.2
CA-2017-105626,12-09-2015,Customer_135,South,New York,Miami,Office Supplies,Paper,805.29,1,-68.04
CA-2018-105627,24-12-2018,Customer_248,South,Illinois,New York City,Office Supplies,Binders,291.55,3,17.53
CA-2015-105628,06-10-2015,Customer_191,West,Texas,Chicago,Technology,Accessories,296.6,10,69.36
CA-2016-105629,29-10-2016,Customer_150,East,Illinois,Miami,Office Supplies,Storage,449.04,9,157.34
CA-2017-105630,25-04-2015,Customer_440,East,New York,Chicago,Furniture,Tables,647.67,4,-89.16
CA-2018-105631,25-05-2018,Customer_393,East,Illinois,Chicago,Furniture,Tables,164.68,1,219.25
CA-2015-105632,31-05-2017,Customer_66,East,Florida,Miami,Technology,Phones,198.33,4,-66.09
CA-2016-105633,25-07-2015,Customer_58,South,Florida,Miami,Office Supplies,Storage,749.94,1,56.36
CA-2017-105634,11-08-2017,Customer_155,South,Texas,Chicago,Office Supplies,Storage,533.83,2,-40.59
CA-2018-105635,08-07-2018,Customer_306,West,Texas,New York City,Technology,Copiers,125.29,7,-82.51
CA-2015-105636,08-06-2015,Customer_8,South,New York,Houston,Furniture,Bookcases,120.66,5,224.27
CA-2016-105637,20-01-2016,Customer_317,South,Texas,Houston,Office Supplies,Storage,684.88,8,28.76
CA-2017-105638,25-11-2016,Customer_299,Central,California,Houston,Office Supplies,Paper,437.34,6,16.13
CA-2018-105639,24-08-2018,Customer_171,South,New York,New York City,Technology,Phones,195.17,1,287.78
CA-2015-105640,26-11-2016,Customer_44,Central,Illinois,Miami,Technology,Accessories,520.81,5,174.87
CA-2016-105641,28-03-2018,Customer_38,South,Illinois,Chicago,Technology,Phones,991.77,3,253.37
CA-2017-105642,22-04-2016,Customer_403,East,Texas,New York City,Technology,Accessories,255.23,8,205.65
CA-2018-105643,15-09-2015,Customer_234,South,Florida,New York City,Office Supplies,Binders,322.91,10,132.9
CA-2015-105644,15-03-2017,Customer_73,West,Texas,Chicago,Office Supplies,Paper,18.5,2,8.79
CA-2016-105645,18-07-2018,Customer_314,West,Texas,New York City,Office Supplies,Paper,686.95,7,199.92
CA-2017-105646,15-02-2018,Customer_476,South,Florida,Miami,Technology,Phones,152.65,8,153.29
CA-2018-105647,22-05-2017,Customer_161,South,Florida,Houston,Office Supplies,Storage,159.72,3,62.18
CA-2015-105648,25-11-2015,Customer_365,Central,Illinois,Chicago,Furniture,Bookcases,118.2,4,106.33
CA-2016-105649,28-06-2018,Customer_203,West,California,Chicago,Office Supplies,Storage,236.92,6,74.16
CA-2017-105650,11-01-2018,Customer_307,West,Texas,Los Angeles,Technology,Accessories,479.47,3,123.61
CA-2018-105651,02-05-2016,Customer_487,South,Texas,Los Angeles,Office Supplies,Paper,660.87,4,-36.31
CA-2015-105652,17-07-2018,Customer_259,East,New York,New York City,Furniture,Bookcases,337.65,7,-72.43
CA-2016-105653,17-11-2015,Customer_3,Central,Illinois,Los Angeles,Technology,Copiers,880.77,10,-35.3
CA-2017-105654,28-06-2016,Customer_264,South,New York,Houston,Office Supplies,Paper,842.77,2,-38.27
CA-2018-105655,14-12-2015,Customer_23,West,New York,New York City,Office Supplies,Storage,240.16,1,-26.55
CA-2015-105656,03-07-2017,Customer_20,West,Florida,New York City,Furniture,Tables,442.05,2,212.23
CA-2016-105657,10-09-2016,Customer_230,South,Illinois,New York City,Technology,Phones,697.58,7,22.68
CA-2017-105658,07-08-2015,Customer_441,Central,Texas,Miami,Technology,Accessories,30.84,5,118.11
CA-2018-105659,04-06-2017,Customer_197,East,Florida,Houston,Technology,Copiers,544.16,6,-88.89
CA-2015-105660,11-01-2016,Customer_479,Central,Texas,Miami,Office Supplies,Paper,290.11,6,95.6
CA-2016-105661,10-01-2017,Customer_216,South,Florida,Miami,Furniture,Tables,844.29,7,25.83
CA-2017-105662,30-04-2017,Customer_267,South,New York,Miami,Technology,Phones,726.07,8,179.22
CA-2018-105663,27-01-2015,Customer_202,South,Florida,Houston,Office Supplies,Binders,647.56,6,188.17
CA-2015-105664,12-04-2016,Customer_362,South,New York,New York City,Technology,Copiers,535.02,9,-63.48
CA-2016-105665,08-07-2017,Customer_454,West,Florida,Chicago,Technology,Accessories,48.9,7,-30.69
CA-2017-105666,02-11-2016,Customer_196,South,Florida,Los Angeles,Technology,Phones,681.01,8,166.56
CA-2018-105667,26-02-2018,Customer_155,East,Florida,Los Angeles,Technology,Accessories,220.9,6,-87.87
CA-2015-105668,03-05-2017,Customer_292,South,Illinois,Miami,Technology,Phones,189.81,3,84.78
CA-2016-105669,25-11-2018,Customer_332,East,Florida,Miami,Office Supplies,Paper,126.09,10,91.27
CA-2017-105670,26-02-2017,Customer_113,South,Texas,Miami,Technology,Phones,910.43,4,-68.24
CA-2018-105671,14-05-2015,Customer_480,West,New York,Miami,Technology,Copiers,636.77,7,58.84
CA-2015-105672,29-08-2017,Customer_26,South,California,Los Angeles,Technology,Accessories,481.39,3,125.39
CA-2016-105673,09-01-2019,Customer_40,East,Florida,Miami,Office Supplies,Paper,114.69,4,-68.17
CA-2017-105674,10-03-2017,Customer_267,East,New York,Los Angeles,Furniture,Bookcases,998.89,6,264.49
CA-2018-105675,19-02-2017,Customer_219,West,New York,New York City,Furniture,Tables,700.1,8,-24.34
CA-2015-105676,17-12-2018,Customer_358,East,California,Houston,Technology,Copiers,749.95,3,-73.25
CA-2016-105677,01-02-2019,Customer_475,South,Florida,Miami,Technology,Copiers,556.48,5,269.78
CA-2017-105678,26-07-2017,Customer_65,South,Texas,New York City,Office Supplies,Storage,718.37,1,181.66
CA-2018-105679,27-01-2015,Customer_324,East,California,Miami,Office Supplies,Paper,597.81,10,168.86
CA-2015-105680,22-08-2018,Customer_470,East,Illinois,Miami,Furniture,Bookcases,747.83,5,24.83
CA-2016-105681,22-03-2015,Customer_223,South,California,Houston,Furniture,Chairs,937.32,7,37.04
CA-2017-105682,11-11-2017,Customer_352,Central,New York,Los Angeles,Furniture,Bookcases,173.84,1,131.83
CA-2018-105683,03-06-2018,Customer_442,South,California,New York City,Furniture,Tables,32.1,5,47.5
CA-2015-105684,15-06-2017,Customer_13,East,Florida,Houston,Office Supplies,Paper,865.39,6,-38.07
CA-2016-105685,27-03-2016,Customer_18,East,Florida,Houston,Furniture,Tables,506.43,7,-54.81
CA-2017-105686,18-05-2018,Customer_240,South,Florida,Chicago,Furniture,Tables,524.46,9,114.57
CA-2018-105687,13-04-2015,Customer_190,West,Illinois,Los Angeles,Furniture,Chairs,518.34,6,-32.78
CA-2015-105688,06-05-2018,Customer_9,West,Illinois,Chicago,Office Supplies,Binders,658.85,4,100.01
CA-2016-105689,09-10-2015,Customer_248,Central,California,Los Angeles,Furniture,Chairs,420.76,5,193.67
CA-2017-105690,05-04-2017,Customer_97,East,Texas,Los Angeles,Office Supplies,Binders,431.43,6,179.16
CA-2018-105691,06-12-2015,Customer_271,South,Texas,Houston,Furniture,Chairs,750.98,5,206.71
CA-2015-105692,18-01-2019,Customer_361,West,California,Miami,Office Supplies,Binders,511.86,1,123.79
CA-2016-105693,28-07-2016,Customer_135,West,New York,Miami,Office Supplies,Binders,917.27,1,-8.55
CA-2017-105694,14-06-2016,Customer_145,East,Texas,Houston,Office Supplies,Storage,188.74,2,-48.25
CA-2018-105695,25-01-2016,Customer_82,South,Florida,Miami,Furniture,Tables,725.14,1,158.14
CA-2015-105696,26-03-2017,Customer_13,South,New York,Houston,Office Supplies,Paper,387.57,1,145.61
CA-2016-105697,23-06-2016,Customer_21,Central,New York,New York City,Furniture,Bookcases,481.49,9,201.75
CA-2017-105698,07-12-2015,Customer_225,West,New York,Miami,Furniture,Tables,155.29,7,32.76
CA-2018-105699,29-03-2016,Customer_402,West,Illinois,Chicago,Technology,Accessories,829.32,5,-9.1
CA-2015-105700,23-07-2016,Customer_484,South,Texas,New York City,Technology,Copiers,711.43,3,95.03
CA-2016-105701,09-08-2016,Customer_316,West,New York,Los Angeles,Technology,Accessories,41.37,1,-33.47
CA-2017-105702,28-02-2015,Customer_41,West,New York,Los Angeles,Office Supplies,Paper,168.43,8,217.33
CA-2018-105703,07-08-2018,Customer_350,East,Illinois,New York City,Technology,Phones,921.25,3,48.51
CA-2015-105704,01-04-2015,Customer_323,Central,Illinois,Los Angeles,Furniture,Chairs,870.32,8,58.65
CA-2016-105705,26-12-2018,Customer_57,East,Illinois,Chicago,Furniture,Tables,602.24,1,100.85
CA-2017-105706,19-01-2017,Customer_15,Central,Texas,Houston,Office Supplies,Storage,67.57,4,169.93
CA-2018-105707,28-03-2016,Customer_114,East,Texas,Miami,Office Supplies,Storage,539.93,6,244.41
CA-2015-105708,09-02-2016,Customer_329,Central,Florida,New York City,Furniture,Bookcases,128.67,8,251.2
CA-2016-105709,18-10-2016,Customer_469,South,California,New York City,Office Supplies,Storage,653.98,8,247.1
CA-2017-105710,11-01-2019,Customer_133,East,Illinois,Chicago,Office Supplies,Binders,580.51,3,102.9
CA-2018-105711,23-06-2015,Customer_392,South,Illinois,New York City,Furniture,Chairs,262.4,3,98.3
CA-2015-105712,28-03-2016,Customer_403,East,California,Los Angeles,Furniture,Bookcases,673.26,9,232.81
CA-2016-105713,24-11-2018,Customer_299,Central,California,Chicago,Technology,Phones,599.02,4,195.73
CA-2017-105714,13-10-2017,Customer_4,South,Texas,Los Angeles,Technology,Copiers,607.56,9,-47.49
CA-2018-105715,14-12-2017,Customer_301,East,California,Miami,Furniture,Tables,216.87,7,125.33
CA-2015-105716,08-05-2017,Customer_335,West,New York,New York City,Office Supplies,Binders,585.1,7,149.2
CA-2016-105717,01-02-2016,Customer_468,South,Illinois,Houston,Technology,Phones,702.85,1,149.18
CA-2017-105718,09-12-2016,Customer_63,East,California,Miami,Office Supplies,Storage,677.34,4,142.22
CA-2018-105719,07-02-2016,Customer_419,Central,Texas,Houston,Office Supplies,Binders,650.07,8,76.03
CA-2015-105720,08-12-2018,Customer_331,West,Texas,New York City,Technology,Copiers,889.77,5,4.99
CA-2016-105721,28-03-2016,Customer_63,Central,California,Chicago,Technology,Copiers,345.25,8,9.12
CA-2017-105722,20-08-2018,Customer_432,East,Florida,Los Angeles,Furniture,Chairs,248.03,1,275.07
CA-2018-105723,01-01-2016,Customer_417,Central,Florida,Houston,Office Supplies,Paper,53.7,10,-86.27
CA-2015-105724,15-02-2015,Customer_409,West,New York,Houston,Office Supplies,Paper,959.5,10,282.41
CA-2016-105725,06-12-2015,Customer_499,East,Texas,Los Angeles,Furniture,Bookcases,98.25,1,194.2
CA-2017-105726,21-01-2018,Customer_185,East,Florida,Los Angeles,Furniture,Chairs,802.75,8,64.84
CA-2018-105727,03-09-2017,Customer_313,East,Texas,Chicago,Furniture,Chairs,531.28,4,118.61
CA-2015-105728,11-05-2015,Customer_130,Central,California,Houston,Technology,Phones,401.6,1,45.6
CA-2016-105729,31-01-2016,Customer_477,Central,Texas,Miami,Technology,Phones,138.29,4,187.38
CA-2017-105730,08-12-2016,Customer_428,East,Florida,Houston,Furniture,Chairs,682.96,3,247.3
CA-2018-105731,12-06-2016,Customer_281,West,New York,Houston,Technology,Accessories,226.41,4,170.51
CA-2015-105732,10-02-2015,Customer_131,West,Florida,New York City,Office Supplies,Storage,283.33,8,208.09
CA-2016-105733,21-11-2016,Customer_206,East,California,Chicago,Furniture,Tables,769.52,3,228.79
CA-2017-105734,29-10-2016,Customer_469,South,California,Los Angeles,Technology,Accessories,895.73,9,105.64
CA-2018-105735,15-06-2016,Customer_120,Central,New York,Chicago,Furniture,Bookcases,638.81,6,85.0
CA-2015-105736,26-09-2015,Customer_114,South,Florida,Los Angeles,Office Supplies,Binders,108.82,2,133.58
CA-2016-105737,16-04-2018,Customer_297,Central,Illinois,New York City,Technology,Copiers,55.46,5,-2.38
CA-2017-105738,23-11-2015,Customer_375,West,California,Chicago,Office Supplies,Binders,506.42,6,-39.45
CA-2018-105739,25-12-2018,Customer_434,East,California,Miami,Technology,Phones,337.29,7,69.06
CA-2015-105740,08-08-2018,Customer_376,East,Florida,Los Angeles,Furniture,Bookcases,932.49,2,125.94
CA-2016-105741,12-05-2018,Customer_449,Central,California,Chicago,Technology,Copiers,206.4,4,204.33
CA-2017-105742,23-06-2016,Customer_370,Central,Florida,Los Angeles,Office Supplies,Storage,399.05,7,107.21
CA-2018-105743,12-09-2015,Customer_329,West,Illinois,Miami,Technology,Accessories,435.48,10,53.92
CA-2015-105744,09-02-2015,Customer_118,East,Florida,Chicago,Furniture,Chairs,591.23,2,293.87
CA-2016-105745,08-01-2016,Customer_495,Central,New York,Los Angeles,Technology,Accessories,53.72,3,42.09
CA-2017-105746,24-10-2015,Customer_336,Central,Texas,Los Angeles,Furniture,Bookcases,489.37,8,260.49
CA-2018-105747,16-04-2016,Customer_175,South,Illinois,Los Angeles,Furniture,Bookcases,46.99,2,-70.55
CA-2015-105748,10-02-2017,Customer_430,West,Texas,Chicago,Furniture,Chairs,368.95,4,54.0
CA-2016-105749,13-11-2018,Customer_27,West,Florida,Miami,Technology,Accessories,620.19,8,93.75
CA-2017-105750,01-05-2018,Customer_26,South,Illinois,Miami,Furniture,Chairs,463.11,6,206.56
CA-2018-105751,05-12-2016,Customer_176,West,New York,Chicago,Office Supplies,Storage,74.43,4,227.45
CA-2015-105752,06-05-2018,Customer_199,South,Texas,Miami,Furniture,Tables,503.98,10,281.14
CA-2016-105753,12-05-2018,Customer_89,Central,Texas,Miami,Furniture,Bookcases,281.72,10,269.37
CA-2017-105754,01-02-2016,Customer_294,Central,Texas,Chicago,Technology,Accessories,418.28,1,9.31
CA-2018-105755,12-05-2016,Customer_423,West,New York,Chicago,Furniture,Chairs,457.72,1,63.48
CA-2015-105756,07-03-2016,Customer_6,West,New York,Houston,Furniture,Bookcases,419.19,10,276.07
CA-2016-105757,23-01-2019,Customer_317,South,Florida,New York City,Furniture,Chairs,972.08,2,-44.97
CA-2017-105758,25-06-2016,Customer_390,West,California,Miami,Technology,Copiers,93.13,5,236.34
CA-2018-105759,24-08-2015,Customer_166,Central,Texas,Houston,Furniture,Chairs,629.79,10,32.4
CA-2015-105760,09-05-2016,Customer_51,Central,Illinois,Chicago,Furniture,Bookcases,827.76,8,66.23
CA-2016-105761,23-06-2015,Customer_189,East,Texas,Los Angeles,Furniture,Bookcases,694.26,5,216.29
CA-2017-105762,22-08-2018,Customer_85,West,Illinois,Houston,Office Supplies,Storage,399.8,8,-59.8
CA-2018-105763,19-02-2016,Customer_443,West,Texas,Houston,Technology,Copiers,258.51,2,235.39
CA-2015-105764,24-08-2016,Customer_92,East,Illinois,New York City,Furniture,Tables,878.37,8,299.56
CA-2016-105765,07-05-2017,Customer_9,West,California,Los Angeles,Furniture,Bookcases,808.84,4,-32.51
CA-2017-105766,24-09-2018,Customer_431,Central,Texas,Houston,Furniture,Tables,547.62,9,-84.77
CA-2018-105767,04-11-2017,Customer_403,South,Florida,Chicago,Technology,Copiers,796.66,6,-89.59
CA-2015-105768,14-01-2016,Customer_42,West,Illinois,New York City,Technology,Copiers,124.48,4,93.56
CA-2016-105769,22-05-2018,Customer_371,East,New York,Los Angeles,Technology,Copiers,271.87,5,55.7
CA-2017-105770,11-01-2019,Customer_44,South,Florida,Chicago,Furniture,Tables,571.92,8,212.89
CA-2018-105771,13-01-2018,Customer_248,South,Illinois,Los Angeles,Furniture,Chairs,984.25,3,108.49
CA-2015-105772,21-12-2016,Customer_129,East,New York,Miami,Technology,Phones,65.4,8,48.24
CA-2016-105773,05-01-2019,Customer_114,South,Florida,New York City,Technology,Copiers,594.95,7,-50.58
CA-2017-105774,15-01-2015,Customer_455,West,Texas,Los Angeles,Office Supplies,Paper,459.22,2,118.25
CA-2018-105775,25-06-2015,Customer_350,West,Florida,Chicago,Furniture,Chairs,406.97,8,-51.89
CA-2015-105776,23-08-2016,Customer_415,South,Texas,Chicago,Office Supplies,Storage,500.73,10,170.2
